model/parameters,eval/mean_reward,eval/success_rate,time/total_timesteps,eval/mean_ep_length,model/extractor_type,rollout/success_rate,time/iterations,eval/seq_prediction_mse,time/time_elapsed,rollout/ep_rew_mean,eval/best_seq_prediction_mse,rollout/ep_len_mean,time/fps,train/std,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/clip_fraction,train/value_loss,train/clip_range,train/clip_range_vf
,-225.8635711669922,0.0,3360000,191.4,,,,,,,,,,0.740818202495575,-4.256815433502197,0.2607153058052063,3.6495616e-05,-0.0008000414309208281,408,0.0023546703,-0.022782940417528152,0.0511627197265625,0.04169844160787761,0.13315327999999998,0.2
,,,3375104,,,0.01,103,1.2047654211521148,7496,-244.87603759765625,,259.7,450,,,,,,,,,,,,
,-237.6132049560547,0.0,3380000,181.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.22238081693649292,3.5873024e-05,3.687087519210763e-05,412,0.0017634954,-0.017872612923383713,0.03017425537109375,0.043330873479135334,0.13249792,0.2
,-217.1205291748047,0.0,3400000,141.9,,,,1.3142975628376008,,,,,,,,,,,,,,,,,
,,,3407872,,,0.0,104,1.2479215800762176,7565,-254.69754028320312,,269.81,450,,,,,,,,,,,,
,-240.1501922607422,0.0,3420000,193.6,,,,,,,,,,0.740818202495575,-4.256815433502197,0.2509992718696594,3.5250432e-05,0.00013238426618045196,416,0.0016117597,-0.022349240258336067,0.0301971435546875,0.0380441551678814,0.13184256,0.2
,-184.66221618652344,0.0,3440000,62.4,,,,1.1886742413043976,,,,,,,,,,,,,,,,,
,,,3440640,,,0.01,105,1.161688619852066,7636,-258.55975341796875,,279.99,450,,,,,,,,,,,,
,-197.95912170410156,0.1,3460000,153.6,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1451675295829773,3.462784000000001e-05,-4.533179890131578e-05,420,0.0010739029,-0.021749131381511688,0.019805908203125,0.03566802170826122,0.1311872,0.2
,,,3473408,,,0.0,106,1.247034341096878,7687,-250.65696716308594,,268.62,451,,,,,,,,,,,,
,-208.83560180664062,0.0,3480000,113.3,,,,,,,,,,0.740818202495575,-4.256815433502197,0.2233107089996338,3.4005247999999996e-05,-0.00018959008957608603,424,0.0012733678,-0.02096058800816536,0.034271240234375,0.03972604498267174,0.13053184,0.2
,-215.97140502929688,0.0,3500000,167.4,,,,1.2035027742385864,,,,,,,,,,,,,,,,,
,,,3506176,,,0.0,107,1.129695576429367,7761,-254.3728485107422,,264.22,451,,,,,,,,,,,,
,-234.4144744873047,0.0,3520000,218.1,,,,,,,,,,0.740818202495575,-4.256815433502197,0.24411344528198242,3.338265600000001e-05,-2.9125007131369784e-05,428,0.0014931001,-0.025685429573059082,0.02883148193359375,0.0378305027843453,0.12987648000000002,0.2
,,,3538944,,,0.03,108,1.1717853188514709,7820,-256.3856201171875,,278.76,452,,,,,,,,,,,,
,-236.24966430664062,0.0,3540000,218.0,,,,,,,,,,0.740818202495575,-4.256815433502197,0.26784390211105347,3.2760064000000007e-05,-0.0001979433436645195,432,0.0015933381,-0.02704135701060295,0.03170013427734375,0.03681714698905125,0.12922112000000002,0.2
,-245.2841339111328,0.0,3560000,219.6,,,,1.0566705763339996,,,,,,,,,,,,,,,,,
,,,3571712,,,0.0,109,1.2345886647701263,7906,-254.84188842773438,,258.51,451,,,,,,,,,,,,
,-216.5930938720703,0.0,3580000,138.0,,,,,,,,,,0.740818202495575,-4.256815433502197,0.26709067821502686,3.213747199999999e-05,0.00018673529484658502,436,0.0012336408,-0.022053103893995285,0.01982879638671875,0.03837697790004313,0.12856576,0.2
,-200.9745635986328,0.1,3600000,137.6,,,,1.0762954115867616,,,,,,,,,,,,,,,,,
,,,3604480,,,0.02,110,1.2466739475727082,7977,-250.33738708496094,,261.56,451,,,,,,,,,,,,
,-205.50790405273438,0.0,3620000,126.8,,,,,,,,,,0.740818202495575,-4.256815433502197,0.2322559356689453,3.1514880000000004e-05,-0.0004649446491384879,440,0.0019022499,-0.024685606360435486,0.0395965576171875,0.040323500405065715,0.1279104,0.2
,,,3637248,,,0.03,111,1.2421655058860779,8027,-239.0699005126953,,242.04,453,,,,,,,,,,,,
,-216.5630340576172,0.0,3640000,157.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.18087899684906006,3.0892288e-05,-0.00043339010153431445,444,0.001619905,-0.02075520157814026,0.03658294677734375,0.04686447943095118,0.12725503999999999,0.2
,-213.48568725585938,0.0,3660000,138.0,,,,1.2985571205615998,,,,,,,,,,,,,,,,,
,,,3670016,,,0.05,112,1.235489195585251,8096,-242.77947998046875,,253.3,453,,,,,,,,,,,,
,-230.9525604248047,0.0,3680000,194.1,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20489168167114258,3.0269696e-05,-0.0003893010762112681,448,0.0016318797,-0.020909227430820465,0.04931640625,0.041917142225429416,0.12659968,0.2
,-235.8761749267578,0.0,3700000,223.0,,,,1.2177227079868316,,,,,,,,,,,,,,,,,
,,,3702784,,,0.0,113,1.0990621209144593,8181,-254.9944305419922,,271.43,452,,,,,,,,,,,,
,-243.90762329101562,0.0,3720000,208.4,,,,,,,,,,0.740818202495575,-4.256815433502197,0.267134428024292,2.9647104e-05,-0.0002920670449384488,452,0.0012752414,-0.02692248299717903,0.030853271484375,0.03376855206442997,0.12594432,0.2
,,,3735552,,,0.01,114,1.2226942420005797,8236,-249.62960815429688,,259.04,453,,,,,,,,,,,,
,-213.6150665283203,0.0,3740000,114.8,,,,,,,,,,0.740818202495575,-4.256815433502197,0.21349292993545532,2.9024512e-05,-0.00025405130872968584,456,0.0009850678,-0.017892487347126007,0.02490234375,0.040235327440313995,0.12528896,0.2
,-222.9033966064453,0.0,3760000,171.9,,,,1.2562522053718568,,,,,,,,,,,,,,,,,
,,,3768320,,,0.01,115,1.2566252529621125,8302,-254.1100616455078,,272.62,453,,,,,,,,,,,,
,-204.53067016601562,0.1,3780000,162.5,,,,,,,,,,0.740818202495575,-4.256815433502197,0.23430585861206055,2.8401919999999998e-05,-0.00013981467054691166,460,0.0012848028,-0.025437144562602043,0.02754974365234375,0.034226274059619755,0.12463360000000001,0.2
,-219.4954071044922,0.0,3800000,165.2,,,,1.2278708636760711,,,,,,,,,,,,,,,,,
,,,3801088,,,0.01,116,1.1937979578971862,8378,-252.2621307373047,,259.58,453,,,,,,,,,,,,
,-212.95877075195312,0.0,3820000,140.3,,,,,,,,,,0.740818202495575,-4.256815433502197,0.17853838205337524,2.7779327999999997e-05,-0.0001426160742994398,464,0.0011809393,-0.025717493146657944,0.027587890625,0.038202288560569286,0.12397824,0.2
,,,3833856,,,0.03,117,1.0823454558849335,8432,-246.12025451660156,,263.57,454,,,,,,,,,,,,
,-225.16812133789062,0.0,3840000,156.5,,,,,,,,,,0.740818202495575,-4.256815433502197,0.17848211526870728,2.7156735999999995e-05,-0.00013658504030900076,468,0.0010911307,-0.026935912668704987,0.02129364013671875,0.03989365336019546,0.12332288000000001,0.2
,-251.212890625,0.0,3860000,253.1,,,,1.1479669153690337,,,,,,,,,,,,,,,,,
,,,3866624,,,0.01,118,1.125944149494171,8517,-248.9765167236328,,257.64,453,,,,,,,,,,,,
,-228.40805053710938,0.0,3880000,196.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.19494742155075073,2.6534143999999994e-05,-0.0004844322393182665,472,0.0016007541,-0.023823199793696404,0.0351409912109375,0.040652167226653546,0.12266752,0.2
,,,3899392,,,0.02,119,1.1834560990333558,8573,-249.14337158203125,,266.32,454,,,,,,,,,,,,
,-189.8299560546875,0.2,3900000,167.3,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20874500274658203,2.5911552000000007e-05,-0.0006230859253264498,476,0.0012838552,-0.02734922058880329,0.03583526611328125,0.03839307965245098,0.12201216000000001,0.2
,-235.5654754638672,0.0,3920000,192.9,,,,1.2396824777126312,,,,,,,,,,,,,,,,,
,,,3932160,,,0.04,120,1.2522432804107666,8650,-243.83462524414062,,264.4,454,,,,,,,,,,,,
,-228.44644165039062,0.0,3940000,189.8,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20613449811935425,2.5288960000000005e-05,7.815147910150699e-05,480,0.0013990847,-0.023269105702638626,0.0310821533203125,0.04064808285329491,0.1213568,0.2
,-220.53475952148438,0.0,3960000,164.1,,,,1.3160680532455444,,,,,,,,,,,,,,,,,
,,,3964928,,,0.01,121,1.1751697480678558,8724,-249.91844177246094,,259.74,454,,,,,,,,,,,,
,-223.84402465820312,0.0,3980000,163.2,,,,,,,,,,0.740818202495575,-4.256815433502197,0.22327697277069092,2.4666368000000004e-05,-0.0004197566449875012,484,0.0012774841,-0.022797685116529465,0.02373504638671875,0.0376303952652961,0.12070144000000001,0.2
,,,3997696,,,0.06,122,1.1079323589801788,8778,-236.42510986328125,,236.47,455,,,,,,,,,,,,
,-208.3280792236328,0.0,4000000,125.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1792677640914917,2.4043776000000003e-05,-0.0005390850856201723,488,0.0012716618,-0.01627400517463684,0.03531646728515625,0.04862332146149129,0.12004608,0.2
,-224.07498168945312,0.0,4020000,180.8,,,,1.1184023141860961,,,,,,,,,,,,,,,,,
,,,4030464,,,0.0,123,1.1850294053554535,8857,-251.45367431640625,,259.42,455,,,,,,,,,,,,
,-230.6538543701172,0.0,4040000,179.1,,,,,,,,,,0.740818202495575,-4.256815433502197,0.19963407516479492,2.3421184e-05,-0.00029792059649480507,492,0.0009324404,-0.024754755198955536,0.02156829833984375,0.040125654777511954,0.11939072,0.2
,-201.8186492919922,0.0,4060000,101.3,,,,1.2298256635665894,,,,,,,,,,,,,,,,,
,,,4063232,,,0.01,124,1.1326809585094453,8930,-252.11776733398438,,265.03,455,,,,,,,,,,,,
,-201.03945922851562,0.0,4080000,83.5,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1917266845703125,2.2798592e-05,-0.0001292272372666048,496,0.00091865036,-0.024164050817489624,0.01784515380859375,0.03880284551996738,0.11873536000000001,0.2
,,,4096000,,,0.0,125,1.2452456891536712,8976,-254.06863403320312,,268.31,456,,,,,,,,,,,,
,-220.27975463867188,0.0,4100000,163.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1623656153678894,2.2176e-05,-0.0003241749946027994,500,0.0014698487,-0.023646514862775803,0.0377960205078125,0.038305515714455396,0.11808,0.2
,-218.0225372314453,0.0,4120000,163.5,,,,1.1892321944236754,,,,,,,,,,,,,,,,,
,,,4128768,,,0.01,126,1.1341127038002015,9051,-252.06192016601562,,251.17,456,,,,,,,,,,,,
,-193.1861114501953,0.2,4140000,156.9,,,,,,,,,,0.740818202495575,-4.256815433502197,0.17268002033233643,2.1553407999999998e-05,-0.00019103417616861407,504,0.0011534642,-0.024524493142962456,0.0266876220703125,0.041462872992269695,0.11742464000000001,0.2
,-190.31004333496094,0.1,4160000,106.5,,,,1.2477740705013276,,,,,,,,,,,,,,,,,
,,,4161536,,,0.02,127,1.2405004799365997,9121,-245.55352783203125,,249.65,456,,,,,,,,,,,,
,-213.8580322265625,0.0,4180000,125.4,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20246398448944092,2.0930815999999997e-05,-0.00010723025479819626,508,0.0012224129,-0.024439068511128426,0.0294952392578125,0.04222518252208829,0.11676928,0.2
,,,4194304,,,0.0,128,1.0969509482383728,9173,-250.62164306640625,,249.57,457,,,,,,,,,,,,
,-231.27401733398438,0.0,4200000,186.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.21130681037902832,2.030822400000001e-05,-0.0002380771838943474,512,0.0012289766,-0.01858966238796711,0.03350067138671875,0.04146077949553728,0.11611392000000001,0.2
,-209.35519409179688,0.0,4220000,135.1,,,,1.1419442772865296,,,,,,,,,,,,,,,,,
,,,4227072,,,0.02,129,1.2230302095413208,9251,-246.37696838378906,,253.7,456,,,,,,,,,,,,
,-207.13656616210938,0.0,4240000,108.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.24118733406066895,1.9685631999999994e-05,-9.256969860871322e-05,516,0.00093738455,-0.021084964275360107,0.02378082275390625,0.037451507698278874,0.11545856,0.2
,,,4259840,,,0.0,130,1.1799479722976685,9304,-247.24485778808594,,231.48,457,,,,,,,,,,,,
,-237.7788543701172,0.0,4260000,211.8,,,,,,,,,,0.740818202495575,-4.256815433502197,0.15728896856307983,1.9063040000000006e-05,-0.00032072803151095286,520,0.001424661,-0.020849082618951797,0.03853607177734375,0.04773388197645545,0.11480320000000001,0.2
,-216.9078369140625,0.0,4280000,134.0,,,,1.0971693634986877,,,,,,,,,,,,,,,,,
,,,4292608,,,0.01,131,1.061020851135254,9387,-239.36907958984375,,230.93,457,,,,,,,,,,,,
,-211.380615234375,0.0,4300000,110.0,,,,,,,,,,0.740818202495575,-4.256815433502197,0.19158726930618286,1.8440448000000005e-05,0.00011831796655314974,524,0.0010508836,-0.019985096529126167,0.02407073974609375,0.048395558376796544,0.11414784,0.2
,-210.67166137695312,0.0,4320000,133.2,,,,1.1272426426410675,,,,,,,,,,,,,,,,,
,,,4325376,,,0.0,132,1.1945777773857116,9457,-243.47879028320312,,231.87,457,,,,,,,,,,,,
,-234.5624542236328,0.0,4340000,210.3,,,,,,,,,,0.740818202495575,-4.256815433502197,0.19477343559265137,1.781785599999999e-05,-0.00027927349583478644,528,0.0012528328,-0.021304678171873093,0.0364990234375,0.04131600703112781,0.11349248,0.2
,,,4358144,,,0.01,133,1.1421440184116363,9515,-233.4237060546875,,214.12,458,,,,,,,,,,,,
,-218.5565948486328,0.0,4360000,126.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1813778281211853,1.7195264000000003e-05,-0.0004952196686645038,532,0.0013913902,-0.02022024430334568,0.0379638671875,0.04798888543155044,0.11283712000000001,0.2
,-223.4771270751953,0.0,4380000,175.6,,,,1.1348743736743927,,,,,,,,,,,,,,,,,
,,,4390912,,,0.0,134,1.121344918012619,9593,-248.9672393798828,,244.3,457,,,,,,,,,,,,
,-229.63671875,0.0,4400000,184.2,,,,,,,,,,0.740818202495575,-4.256815433502197,0.2170577049255371,1.6572672e-05,-0.000276212565950118,536,0.0008250541,-0.020609021186828613,0.0238189697265625,0.04082768131047487,0.11218176,0.2
,-197.4805145263672,0.0,4420000,84.3,,,,1.143272376060486,,,,,,,,,,,,,,,,,
,,,4423680,,,0.0,135,1.1288440585136414,9668,-246.51840209960938,,232.24,457,,,,,,,,,,,,
,-220.35159301757812,0.0,4440000,148.5,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20814025402069092,1.595008e-05,-0.0008988913541543297,540,0.0014456254,-0.024972468614578247,0.0381011962890625,0.04315956367645413,0.11152640000000001,0.2
,,,4456448,,,0.0,136,1.1078946769237519,9723,-253.5901336669922,,261.77,458,,,,,,,,,,,,
,-209.1432647705078,0.1,4460000,187.1,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20610207319259644,1.5327488e-05,0.0001573407971591223,544,0.0009856739,-0.019537746906280518,0.0262451171875,0.03830608329735696,0.11087104,0.2
,-220.9280242919922,0.0,4480000,160.2,,,,1.172092890739441,,,,,,,,,,,,,,,,,
,,,4489216,,,0.01,137,1.1212049663066863,9801,-245.6464385986328,,234.98,458,,,,,,,,,,,,
,-194.38099670410156,0.0,4500000,83.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.15058279037475586,1.4704896000000011e-05,-0.0007219927574624307,548,0.0013665238,-0.02003176510334015,0.03318023681640625,0.04683044389821589,0.11021568000000001,0.2
,-241.58578491210938,0.0,4520000,209.0,,,,1.2751560270786286,,,,,,,,,,,,,,,,,
,,,4521984,,,0.02,138,1.1073163270950317,9872,-245.6049346923828,,251.43,458,,,,,,,,,,,,
,-214.7771759033203,0.1,4540000,181.6,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20357859134674072,1.4082303999999997e-05,0.00023921655520098284,552,0.0006932793,-0.021447546780109406,0.01535797119140625,0.04302495811134577,0.10956032,0.2
,,,4554752,,,0.01,139,1.2153342604637145,9928,-248.43771362304688,,238.56,458,,,,,,,,,,,,
,-229.85671997070312,0.0,4560000,236.3,,,,,,,,,,0.740818202495575,-4.256815433502197,0.17899948358535767,1.3459711999999995e-05,-0.0005563124032050837,556,0.0010226116,-0.01885787956416607,0.024871826171875,0.04323624377138913,0.10890496,0.2
,-229.72647094726562,0.0,4580000,157.4,,,,1.1151991426944732,,,,,,,,,,,,,,,,,
,,,4587520,,,0.01,140,1.04703129529953,10011,-253.98387145996094,,245.42,458,,,,,,,,,,,,
,-230.1697998046875,0.0,4600000,182.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.16668087244033813,1.2837120000000008e-05,-0.0004648609283322003,560,0.001006346,-0.019347410649061203,0.02814483642578125,0.04556477500591427,0.1082496,0.2
,-233.75753784179688,0.0,4620000,172.9,,,,1.2140313625335692,,,,,,,,,,,,,,,,,
,,,4620288,,,0.0,141,1.1044510841369628,10090,-252.52561950683594,,245.45,457,,,,,,,,,,,,
,-235.52908325195312,0.0,4640000,182.1,,,,,,,,,,0.740818202495575,-4.256815433502197,0.08841294050216675,1.2214527999999993e-05,-0.00047979217197280377,564,0.00080333755,-0.021191200241446495,0.02555084228515625,0.03999584715347737,0.10759424000000001,0.2
,,,4653056,,,0.02,142,1.233381974697113,10144,-243.2782745361328,,236.52,458,,,,,,,,,,,,
,-250.7027130126953,0.0,4660000,230.8,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1378464698791504,1.1591936000000005e-05,3.848001142614521e-05,568,0.00085121783,-0.019502541050314903,0.02378082275390625,0.043316991766914725,0.10693888000000001,0.2
,-207.05715942382812,0.0,4680000,130.1,,,,1.2157470822334289,,,,,,,,,,,,,,,,,
,,,4685824,,,0.0,143,1.2245797395706177,10219,-254.2689208984375,,240.21,458,,,,,,,,,,,,
,-228.05325317382812,0.0,4700000,181.4,,,,,,,,,,0.740818202495575,-4.256815433502197,0.14714956283569336,1.0969344000000004e-05,-0.00032043397368397564,572,0.0010883044,-0.020492061972618103,0.03162384033203125,0.04203574830899015,0.10628352,0.2
,,,4718592,,,0.01,144,1.2335980117321015,10273,-249.96510314941406,,234.58,459,,,,,,,,,,,,
,-251.89181518554688,0.0,4720000,207.3,,,,,,,,,,0.740818202495575,-4.256815433502197,0.15719228982925415,1.0346752000000003e-05,-0.00019649072783067822,576,0.0007513416,-0.021548926830291748,0.02194976806640625,0.0443227473879233,0.10562816000000001,0.2
,-223.0758056640625,0.0,4740000,156.8,,,,1.120582067966461,,,,,,,,,,,,,,,,,
,,,4751360,,,0.01,145,1.2134408473968505,10350,-249.12118530273438,,238.08,459,,,,,,,,,,,,
,-192.32785034179688,0.0,4760000,55.6,,,,,,,,,,0.740818202495575,-4.256815433502197,0.17284023761749268,9.724160000000001e-06,-0.000170766725204885,580,0.0007560454,-0.025233272463083267,0.02384185791015625,0.043655924033373594,0.1049728,0.2
,-228.83633422851562,0.0,4780000,173.3,,,,1.2022562265396117,,,,,,,,,,,,,,,,,
,,,4784128,,,0.01,146,1.1488070785999298,10421,-248.4461669921875,,238.66,459,,,,,,,,,,,,
,-223.3843994140625,0.0,4800000,137.5,,,,,,,,,,0.740818202495575,-4.256815433502197,0.15308761596679688,9.101568e-06,5.432599573396146e-05,584,0.00063400884,-0.015895459800958633,0.02117919921875,0.04826473677530885,0.10431744,0.2
,,,4816896,,,0.01,147,1.131252521276474,10474,-255.45352172851562,,254.83,459,,,,,,,,,,,,
,-217.0109100341797,0.0,4820000,130.1,,,,,,,,,,0.740818202495575,-4.256815433502197,0.2164069414138794,8.478975999999999e-06,0.00029161686779843876,588,0.000639025,-0.022051330655813217,0.0211639404296875,0.03977088141255081,0.10366208,0.2
,-241.3107452392578,0.0,4840000,206.6,,,,1.2660987734794618,,,,,,,,,,,,,,,,,
,,,4849664,,,0.03,148,1.175474900007248,10545,-239.30642700195312,,232.7,459,,,,,,,,,,,,
,-239.34176635742188,0.0,4860000,171.4,,,,,,,,,,0.740818202495575,-4.256815433502197,0.22202831506729126,7.856383999999998e-06,-0.00010468291293364018,592,0.0010598882,-0.022890429943799973,0.02974700927734375,0.0437823620159179,0.10300672,0.2
,-222.09243774414062,0.0,4880000,155.6,,,,1.145815634727478,,,,,,,,,,,,,,,,,
,,,4882432,,,0.01,149,1.0651260673999787,10623,-249.35328674316406,,230.83,459,,,,,,,,,,,,
,-200.48866271972656,0.0,4900000,103.8,,,,,,,,,,0.740818202495575,-4.256815433502197,0.21645867824554443,7.2337919999999965e-06,0.00011299778998363763,596,0.0008403228,-0.01549745723605156,0.0280914306640625,0.043789795017801225,0.10235136,0.2
,,,4915200,,,0.0,150,1.1993143260478973,10673,-252.0498504638672,,239.34,460,,,,,,,,,,,,
,-232.1659698486328,0.0,4920000,158.0,,,,,,,,,,0.740818202495575,-4.256815433502197,0.20117133855819702,6.611199999999995e-06,-0.00016191115719266236,600,0.00085513724,-0.02257615327835083,0.02619171142578125,0.04429792461451143,0.10169600000000001,0.2
,-231.5937957763672,0.0,4940000,203.8,,,,1.1841387391090392,,,,,,,,,,,,,,,,,
,,,4947968,,,0.01,151,1.2143728256225585,10754,-247.43585205078125,,231.59,460,,,,,,,,,,,,
,-242.5386505126953,0.0,4960000,204.7,,,,,,,,,,0.740818202495575,-4.256815433502197,0.1521129608154297,5.9886080000000076e-06,-0.00028274167925701477,604,0.00091677776,-0.016109434887766838,0.029815673828125,0.0498159306589514,0.10104064000000001,0.2
,-203.66445922851562,0.0,4980000,108.7,,,,1.210682475566864,,,,,,,,,,,,,,,,,
,,,4980736,,,0.03,152,1.0832441866397857,10829,-237.68048095703125,,219.75,459,,,,,,,,,,,,
,-235.19580078125,0.0,5000000,198.0,,,,,,,,,,0.740818202495575,-4.256815433502197,0.18527287244796753,5.366015999999993e-06,-0.0001955955995072145,608,0.00074558967,-0.02477867156267166,0.027130126953125,0.04695404868107289,0.10038528000000001,0.2
,,,5013504,,,0.0,153,1.1598573982715608,10886,-251.0887908935547,,235.12,460,,,,,,,,,,,,
